name,description,lat,lng
,"description: <br>INDEX: 27945<br>LATITUDE: 39.6067<br>LONGITUDE: -105.13<br>GOOGLE_ADDRESS: 11712 W Lake Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 11712 W Lake Ave,Littleton, CO 80127, USA.jpg",39.60675,-105.130261
,"description: <br>INDEX: 26270<br>LATITUDE: 39.634<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 4538 S Coors Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4538 S Coors Ct,Morrison, CO 80465, USA.jpg",39.63404,-105.152559
,"description: <br>INDEX: 26309<br>LATITUDE: 39.6269<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 4948 S Coors Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4948 S Coors Ct,Morrison, CO 80465, USA.jpg",39.626863,-105.152849
,"description: <br>INDEX: 26307<br>LATITUDE: 39.6278<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 4839 S Coors Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4839 S Coors Ct,Morrison, CO 80465, USA.jpg",39.627797,-105.15339
,"description: <br>INDEX: 26418<br>LATITUDE: 39.6366<br>LONGITUDE: -105.154<br>GOOGLE_ADDRESS: 13679 W Purdue Ave,Morrison, CO 80465, USA<br>IMAGE_NAME: 13679 W Purdue Ave,Morrison, CO 80465, USA.jpg",39.63659,-105.153974
,"description: <br>INDEX: 26426<br>LATITUDE: 39.6353<br>LONGITUDE: -105.154<br>GOOGLE_ADDRESS: 4327 S Coors St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4327 S Coors St,Morrison, CO 80465, USA.jpg",39.635306,-105.153511
,"description: <br>INDEX: 26419<br>LATITUDE: 39.6327<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 4632 S Devinney St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4632 S Devinney St,Morrison, CO 80465, USA.jpg",39.632654,-105.154784
,"description: <br>INDEX: 26468<br>LATITUDE: 39.6289<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 13976 W Layton Cir,Morrison, CO 80465, USA<br>IMAGE_NAME: 13976 W Layton Cir,Morrison, CO 80465, USA.jpg",39.628943,-105.155076
,"description: <br>INDEX: 26467<br>LATITUDE: 39.63<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 13983 West Marlowe Circle,Morrison, CO 80465, USA<br>IMAGE_NAME: 13983 West Marlowe Circle,Morrison, CO 80465, USA.jpg",39.629953,-105.155277
,"description: <br>INDEX: 26487<br>LATITUDE: 39.6336<br>LONGITUDE: -105.156<br>GOOGLE_ADDRESS: 4594 S Devinney Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4594 S Devinney Ct,Morrison, CO 80465, USA.jpg",39.633588,-105.155695
,"description: <br>INDEX: 26454<br>LATITUDE: 39.6333<br>LONGITUDE: -105.156<br>GOOGLE_ADDRESS: 4604 S Devinney Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4604 S Devinney Ct,Morrison, CO 80465, USA.jpg",39.633266,-105.155662
,"description: <br>INDEX: 26451<br>LATITUDE: 39.6307<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 13824 West Marlowe Circle,Morrison, CO 80465, USA<br>IMAGE_NAME: 13824 West Marlowe Circle,Morrison, CO 80465, USA.jpg",39.630668,-105.155471
,"description: <br>INDEX: 26456<br>LATITUDE: 39.63<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 13973 West Marlowe Circle,Morrison, CO 80465, USA<br>IMAGE_NAME: 13973 West Marlowe Circle,Morrison, CO 80465, USA.jpg",39.629986,-105.15505
,"description: <br>INDEX: 26455<br>LATITUDE: 39.6346<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 4363 S Devinney St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4363 S Devinney St,Morrison, CO 80465, USA.jpg",39.634575,-105.155058
,"description: <br>INDEX: 26535<br>LATITUDE: 39.6215<br>LONGITUDE: -105.149<br>GOOGLE_ADDRESS: 5381 S Alkire St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5381 S Alkire St,Littleton, CO 80127, USA.jpg",39.621498,-105.14851
,"description: <br>INDEX: 26528<br>LATITUDE: 39.6229<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 13225 W Progress Cir,Littleton, CO 80127, USA<br>IMAGE_NAME: 13225 W Progress Cir,Littleton, CO 80127, USA.jpg",39.622941,-105.147961
,"description: <br>INDEX: 26565<br>LATITUDE: 39.6103<br>LONGITUDE: -105.15<br>GOOGLE_ADDRESS: 13351 W Bowles Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 13351 W Bowles Ave,Littleton, CO 80127, USA.jpg",39.610277,-105.149789
,"description: <br>INDEX: 26541<br>LATITUDE: 39.6279<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 4868 S Alkire St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4868 S Alkire St,Morrison, CO 80465, USA.jpg",39.627872,-105.147764
,"description: <br>INDEX: 325868<br>LATITUDE: 39.6268<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 4959 S Coors Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4959 S Coors Ct,Morrison, CO 80465, USA.jpg",39.626805,-105.153052
,"description: <br>INDEX: 325967<br>LATITUDE: 39.6359<br>LONGITUDE: -105.156<br>GOOGLE_ADDRESS: 4251 S Deframe St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4251 S Deframe St,Morrison, CO 80465, USA.jpg",39.635922,-105.155632
,"description: <br>INDEX: 26587<br>LATITUDE: 39.629<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 13351 W Layton Ave,Morrison, CO 80465, USA<br>IMAGE_NAME: 13351 W Layton Ave,Morrison, CO 80465, USA.jpg",39.629039,-105.150523
,"description: <br>INDEX: 325989<br>LATITUDE: 39.6285<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 13995 W Layton Cir,Morrison, CO 80465, USA<br>IMAGE_NAME: 13995 W Layton Cir,Morrison, CO 80465, USA.jpg",39.628521,-105.15538
,"description: <br>INDEX: 26574<br>LATITUDE: 39.6273<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 4899 S Alkire St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4899 S Alkire St,Morrison, CO 80465, USA.jpg",39.627258,-105.148492
,"description: <br>INDEX: 325980<br>LATITUDE: 39.6361<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 4240 S Deframe St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4240 S Deframe St,Morrison, CO 80465, USA.jpg",39.63606,-105.155124
,"description: <br>INDEX: 26603<br>LATITUDE: 39.6329<br>LONGITUDE: -105.15<br>GOOGLE_ADDRESS: 4623 S Cole St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4623 S Cole St,Morrison, CO 80465, USA.jpg",39.632933,-105.15029
,"description: <br>INDEX: 325896<br>LATITUDE: 39.6382<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 13591 W Princeton Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 13591 W Princeton Dr,Morrison, CO 80465, USA.jpg",39.638235,-105.152995
,"description: <br>INDEX: 26598<br>LATITUDE: 39.6343<br>LONGITUDE: -105.15<br>GOOGLE_ADDRESS: 4481 S Cole Way,Morrison, CO 80465, USA<br>IMAGE_NAME: 4481 S Cole Way,Morrison, CO 80465, USA.jpg",39.634256,-105.149926
,"description: <br>INDEX: 325875<br>LATITUDE: 39.6274<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 4889 S Coors Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4889 S Coors Ct,Morrison, CO 80465, USA.jpg",39.627385,-105.153388
,"description: <br>INDEX: 26696<br>LATITUDE: 39.635<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 4464 S Cole Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4464 S Cole Ct,Morrison, CO 80465, USA.jpg",39.634974,-105.15128
,"description: <br>INDEX: 325924<br>LATITUDE: 39.6307<br>LONGITUDE: -105.154<br>GOOGLE_ADDRESS: 4737 S Coors Ln,Morrison, CO 80465, USA<br>IMAGE_NAME: 4737 S Coors Ln,Morrison, CO 80465, USA.jpg",39.63068,-105.153863
,"description: <br>INDEX: 325917<br>LATITUDE: 39.6283<br>LONGITUDE: -105.154<br>GOOGLE_ADDRESS: 13801 W Saratoga Ave,Morrison, CO 80465, USA<br>IMAGE_NAME: 13801 W Saratoga Ave,Morrison, CO 80465, USA.jpg",39.628264,-105.153516
,"description: <br>INDEX: 26706<br>LATITUDE: 39.637<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 4325 S Braun Way,Morrison, CO 80465, USA<br>IMAGE_NAME: 4325 S Braun Way,Morrison, CO 80465, USA.jpg",39.636995,-105.150679
,"description: <br>INDEX: 326107<br>LATITUDE: 39.6162<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 13158 W Berry Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 13158 W Berry Dr,Littleton, CO 80127, USA.jpg",39.616224,-105.146925
,"description: <br>INDEX: 26697<br>LATITUDE: 39.6329<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 4607 S Coors Way,Morrison, CO 80465, USA<br>IMAGE_NAME: 4607 S Coors Way,Morrison, CO 80465, USA.jpg",39.632903,-105.151272
,"description: <br>INDEX: 326106<br>LATITUDE: 39.6141<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 13155 W Cross Ln,Littleton, CO 80127, USA<br>IMAGE_NAME: 13155 W Cross Ln,Littleton, CO 80127, USA.jpg",39.614128,-105.147004
,"description: <br>INDEX: 326115<br>LATITUDE: 39.6318<br>LONGITUDE: -105.146<br>GOOGLE_ADDRESS: 4659 S Alkire St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4659 S Alkire St,Morrison, CO 80465, USA.jpg",39.631782,-105.145984
,"description: <br>INDEX: 326110<br>LATITUDE: 39.6251<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 5030 S Zinnia Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 5030 S Zinnia Ct,Morrison, CO 80465, USA.jpg",39.625058,-105.146802
,"description: <br>INDEX: 326010<br>LATITUDE: 39.6353<br>LONGITUDE: -105.157<br>GOOGLE_ADDRESS: 4296 S Eldridge St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4296 S Eldridge St,Morrison, CO 80465, USA.jpg",39.635346,-105.156576
,"description: <br>INDEX: 325992<br>LATITUDE: 39.6323<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 4653 S Devinney St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4653 S Devinney St,Morrison, CO 80465, USA.jpg",39.632321,-105.155272
,"description: <br>INDEX: 26799<br>LATITUDE: 39.6357<br>LONGITUDE: -105.146<br>GOOGLE_ADDRESS: 4484 S Zang St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4484 S Zang St,Morrison, CO 80465, USA.jpg",39.635692,-105.14555
,"description: <br>INDEX: 313767<br>LATITUDE: 39.6092<br>LONGITUDE: -105.138<br>GOOGLE_ADDRESS: 5927 S Ward St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5927 S Ward St,Littleton, CO 80127, USA.jpg",39.609196,-105.138052
,"description: <br>INDEX: 313766<br>LATITUDE: 39.6093<br>LONGITUDE: -105.138<br>GOOGLE_ADDRESS: 5923 S Ward St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5923 S Ward St,Littleton, CO 80127, USA.jpg",39.609258,-105.137823
,"description: <br>INDEX: 313776<br>LATITUDE: 39.622<br>LONGITUDE: -105.139<br>GOOGLE_ADDRESS: 12449 W Belmont Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 12449 W Belmont Ave,Littleton, CO 80127, USA.jpg",39.621997,-105.138874
,"description: <br>INDEX: 26711<br>LATITUDE: 39.6385<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 13467 W Purdue Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 13467 W Purdue Dr,Morrison, CO 80465, USA.jpg",39.638461,-105.150982
,"description: <br>INDEX: 313772<br>LATITUDE: 39.6158<br>LONGITUDE: -105.139<br>GOOGLE_ADDRESS: 5543 S Ward Way,Littleton, CO 80127, USA<br>IMAGE_NAME: 5543 S Ward Way,Littleton, CO 80127, USA.jpg",39.615804,-105.139416
,"description: <br>INDEX: 313753<br>LATITUDE: 39.6301<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 4722 S Vivian Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4722 S Vivian Ct,Morrison, CO 80465, USA.jpg",39.630115,-105.137381
,"description: <br>INDEX: 313751<br>LATITUDE: 39.6303<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 4711 S Vivian St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4711 S Vivian St,Morrison, CO 80465, USA.jpg",39.630326,-105.136966
,"description: <br>INDEX: 26858<br>LATITUDE: 39.6148<br>LONGITUDE: -105.146<br>GOOGLE_ADDRESS: 5596 S Zinnia St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5596 S Zinnia St,Littleton, CO 80127, USA.jpg",39.614767,-105.146094
,"description: <br>INDEX: 313756<br>LATITUDE: 39.6297<br>LONGITUDE: -105.138<br>GOOGLE_ADDRESS: 4738 S Ward Way,Morrison, CO 80465, USA<br>IMAGE_NAME: 4738 S Ward Way,Morrison, CO 80465, USA.jpg",39.629747,-105.138179
,"description: <br>INDEX: 26851<br>LATITUDE: 39.6186<br>LONGITUDE: -105.146<br>GOOGLE_ADDRESS: 5437 S Zang Ct,Littleton, CO 80127, USA<br>IMAGE_NAME: 5437 S Zang Ct,Littleton, CO 80127, USA.jpg",39.618561,-105.145918
,"description: <br>INDEX: 313755<br>LATITUDE: 39.6071<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 6001 S Vivian St,Littleton, CO 80127, USA<br>IMAGE_NAME: 6001 S Vivian St,Littleton, CO 80127, USA.jpg",39.607093,-105.137212
,"description: <br>INDEX: 26893<br>LATITUDE: 39.6377<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 4419 S Alkire St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4419 S Alkire St,Morrison, CO 80465, USA.jpg",39.637701,-105.146904
,"description: <br>INDEX: 313819<br>LATITUDE: 39.6375<br>LONGITUDE: -105.132<br>GOOGLE_ADDRESS: 4382 S Taft St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4382 S Taft St,Morrison, CO 80465, USA.jpg",39.637498,-105.132229
,"description: <br>INDEX: 26873<br>LATITUDE: 39.6286<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 4849 S Alkire St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4849 S Alkire St,Morrison, CO 80465, USA.jpg",39.62864,-105.147592
,"description: <br>INDEX: 313815<br>LATITUDE: 39.6264<br>LONGITUDE: -105.132<br>GOOGLE_ADDRESS: 4962 S Taft St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4962 S Taft St,Morrison, CO 80465, USA.jpg",39.626384,-105.131858
,"description: <br>INDEX: 26818<br>LATITUDE: 39.6132<br>LONGITUDE: -105.145<br>GOOGLE_ADDRESS: 12869 W Dorado Pl,Littleton, CO 80127, USA<br>IMAGE_NAME: 12869 W Dorado Pl,Littleton, CO 80127, USA.jpg",39.61317,-105.144889
,"description: <br>INDEX: 313824<br>LATITUDE: 39.6377<br>LONGITUDE: -105.133<br>GOOGLE_ADDRESS: 4354 S Union St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4354 S Union St,Morrison, CO 80465, USA.jpg",39.637688,-105.133108
,"description: <br>INDEX: 26813<br>LATITUDE: 39.6193<br>LONGITUDE: -105.145<br>GOOGLE_ADDRESS: 13025 W Arlington Pl,Littleton, CO 80127, USA<br>IMAGE_NAME: 13025 W Arlington Pl,Littleton, CO 80127, USA.jpg",39.619346,-105.145403
,"description: <br>INDEX: 313822<br>LATITUDE: 39.6153<br>LONGITUDE: -105.133<br>GOOGLE_ADDRESS: 11946 W Brandt Pl,Littleton, CO 80127, USA<br>IMAGE_NAME: 11946 W Brandt Pl,Littleton, CO 80127, USA.jpg",39.615254,-105.133305
,"description: <br>INDEX: 26844<br>LATITUDE: 39.6167<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 13089 W Berry Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 13089 W Berry Dr,Littleton, CO 80127, USA.jpg",39.616738,-105.146506
,"description: <br>INDEX: 313798<br>LATITUDE: 39.6286<br>LONGITUDE: -105.139<br>GOOGLE_ADDRESS: 12548 W Layton Pl,Morrison, CO 80465, USA<br>IMAGE_NAME: 12548 W Layton Pl,Morrison, CO 80465, USA.jpg",39.628648,-105.139496
,"description: <br>INDEX: 26828<br>LATITUDE: 39.6132<br>LONGITUDE: -105.145<br>GOOGLE_ADDRESS: 12887 W Dorado Pl,Littleton, CO 80127, USA<br>IMAGE_NAME: 12887 W Dorado Pl,Littleton, CO 80127, USA.jpg",39.613162,-105.145035
,"description: <br>INDEX: 313786<br>LATITUDE: 39.6182<br>LONGITUDE: -105.141<br>GOOGLE_ADDRESS: 12626 W Crestline Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 12626 W Crestline Ave,Littleton, CO 80127, USA.jpg",39.618245,-105.140636
,"description: <br>INDEX: 27003<br>LATITUDE: 39.6378<br>LONGITUDE: -105.141<br>GOOGLE_ADDRESS: 4344 S Xenon Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4344 S Xenon Ct,Morrison, CO 80465, USA.jpg",39.63779,-105.140858
,"description: <br>INDEX: 313811<br>LATITUDE: 39.6136<br>LONGITUDE: -105.132<br>GOOGLE_ADDRESS: 11908 W Cross Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 11908 W Cross Dr,Littleton, CO 80127, USA.jpg",39.61358,-105.132449
,"description: <br>INDEX: 27000<br>LATITUDE: 39.6296<br>LONGITUDE: -105.142<br>GOOGLE_ADDRESS: JDS Brothers Construction and Restoration,4799 S Xenophon St, Morrison, CO 80465, United States<br>IMAGE_NAME: JDS Brothers Construction and Restoration,4799 S Xenophon St, Morrison, CO 80465, United States.jpg",39.62961,-105.141568
,"description: <br>INDEX: 313810<br>LATITUDE: 39.6174<br>LONGITUDE: -105.133<br>GOOGLE_ADDRESS: 11907 W Aqueduct Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 11907 W Aqueduct Dr,Littleton, CO 80127, USA.jpg",39.617442,-105.132674
,"description: <br>INDEX: 313860<br>LATITUDE: 39.6272<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 12287 W Chenango Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 12287 W Chenango Dr,Morrison, CO 80465, USA.jpg",39.627168,-105.13711
,"description: <br>INDEX: 313859<br>LATITUDE: 39.6171<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 12338 W Aqueduct Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 12338 W Aqueduct Dr,Littleton, CO 80127, USA.jpg",39.617058,-105.137041
,"description: <br>INDEX: 313867<br>LATITUDE: 39.6262<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 12272 W Chenango Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 12272 W Chenango Dr,Morrison, CO 80465, USA.jpg",39.626172,-105.136739
,"description: <br>INDEX: 313864<br>LATITUDE: 39.6193<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 5380 S Vivian St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5380 S Vivian St,Littleton, CO 80127, USA.jpg",39.619295,-105.137306
,"description: <br>INDEX: 26981<br>LATITUDE: 39.615<br>LONGITUDE: -105.14<br>GOOGLE_ADDRESS: 12570 W Brandt Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 12570 W Brandt Dr,Littleton, CO 80127, USA.jpg",39.615011,-105.140352
,"description: <br>INDEX: 313838<br>LATITUDE: 39.6296<br>LONGITUDE: -105.134<br>GOOGLE_ADDRESS: 4818 S Union Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4818 S Union Ct,Morrison, CO 80465, USA.jpg",39.629562,-105.133825
,"description: <br>INDEX: 313836<br>LATITUDE: 39.6259<br>LONGITUDE: -105.134<br>GOOGLE_ADDRESS: 12052 W Dumbarton Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 12052 W Dumbarton Dr,Morrison, CO 80465, USA.jpg",39.625909,-105.134269
,"description: <br>INDEX: 313846<br>LATITUDE: 39.6185<br>LONGITUDE: -105.136<br>GOOGLE_ADDRESS: 12284 W Arlington Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 12284 W Arlington Ave,Littleton, CO 80127, USA.jpg",39.618525,-105.136071
,"description: <br>INDEX: 313839<br>LATITUDE: 39.6342<br>LONGITUDE: -105.134<br>GOOGLE_ADDRESS: 11903 W Stanford Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 11903 W Stanford Dr,Morrison, CO 80465, USA.jpg",39.634154,-105.133883
,"description: <br>INDEX: 313880<br>LATITUDE: 39.6164<br>LONGITUDE: -105.138<br>GOOGLE_ADDRESS: 12370 W Berry Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 12370 W Berry Ave,Littleton, CO 80127, USA.jpg",39.616385,-105.137776
,"description: <br>INDEX: 313877<br>LATITUDE: 39.6303<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 4712 S Vivian Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4712 S Vivian Ct,Morrison, CO 80465, USA.jpg",39.63031,-105.137411
,"description: <br>INDEX: 313889<br>LATITUDE: 39.6267<br>LONGITUDE: -105.135<br>GOOGLE_ADDRESS: 12205 W Chenango Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 12205 W Chenango Dr,Morrison, CO 80465, USA.jpg",39.626716,-105.13509
,"description: <br>INDEX: 313888<br>LATITUDE: 39.6075<br>LONGITUDE: -105.135<br>GOOGLE_ADDRESS: 12110 W Burgundy Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 12110 W Burgundy Ave,Littleton, CO 80127, USA.jpg",39.607536,-105.135146
,"description: <br>INDEX: 313872<br>LATITUDE: 39.6199<br>LONGITUDE: -105.138<br>GOOGLE_ADDRESS: 5351 S Vivian St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5351 S Vivian St,Littleton, CO 80127, USA.jpg",39.619908,-105.137804
,"description: <br>INDEX: 313869<br>LATITUDE: 39.6071<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 6000 S Vivian St,Littleton, CO 80127, USA<br>IMAGE_NAME: 6000 S Vivian St,Littleton, CO 80127, USA.jpg",39.60706,-105.136737
,"description: <br>INDEX: 27114<br>LATITUDE: 39.6134<br>LONGITUDE: -105.143<br>GOOGLE_ADDRESS: 12836 W Cross Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 12836 W Cross Dr,Littleton, CO 80127, USA.jpg",39.61343,-105.143415
,"description: <br>INDEX: 313876<br>LATITUDE: 39.6283<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 12353 W Saratoga Ave,Morrison, CO 80465, USA<br>IMAGE_NAME: 12353 W Saratoga Ave,Morrison, CO 80465, USA.jpg",39.628331,-105.137354
,"description: <br>INDEX: 27099<br>LATITUDE: 39.612<br>LONGITUDE: -105.142<br>GOOGLE_ADDRESS: 12669 W Gould Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 12669 W Gould Dr,Littleton, CO 80127, USA.jpg",39.611963,-105.141858
,"description: <br>INDEX: 313873<br>LATITUDE: 39.6185<br>LONGITUDE: -105.138<br>GOOGLE_ADDRESS: 5421 S Vivian St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5421 S Vivian St,Littleton, CO 80127, USA.jpg",39.61847,-105.137937
,"description: <br>INDEX: 27123<br>LATITUDE: 39.6222<br>LONGITUDE: -105.143<br>GOOGLE_ADDRESS: 5233 S Xenophon Ct,Littleton, CO 80127, USA<br>IMAGE_NAME: 5233 S Xenophon Ct,Littleton, CO 80127, USA.jpg",39.622153,-105.14255
,"description: <br>INDEX: 313938<br>LATITUDE: 39.634<br>LONGITUDE: -105.132<br>GOOGLE_ADDRESS: 4644 S Tabor Way,Morrison, CO 80465, USA<br>IMAGE_NAME: 4644 S Tabor Way,Morrison, CO 80465, USA.jpg",39.633968,-105.132264
,"description: <br>INDEX: 27120<br>LATITUDE: 39.6084<br>LONGITUDE: -105.144<br>GOOGLE_ADDRESS: 12860 W Burgundy Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 12860 W Burgundy Ave,Littleton, CO 80127, USA.jpg",39.608368,-105.143527
,"description: <br>INDEX: 313931<br>LATITUDE: 39.6062<br>LONGITUDE: -105.132<br>GOOGLE_ADDRESS: 11922 W Lake Ave,Littleton, CO 80127, USA<br>IMAGE_NAME: 11922 W Lake Ave,Littleton, CO 80127, USA.jpg",39.606241,-105.132476
,"description: <br>INDEX: 313942<br>LATITUDE: 39.6218<br>LONGITUDE: -105.131<br>GOOGLE_ADDRESS: 11741 W Belmont Pl,Littleton, CO 80127, USA<br>IMAGE_NAME: 11741 W Belmont Pl,Littleton, CO 80127, USA.jpg",39.621806,-105.130524
,"description: <br>INDEX: 313939<br>LATITUDE: 39.6225<br>LONGITUDE: -105.133<br>GOOGLE_ADDRESS: 5164 S Taft Way,Littleton, CO 80127, USA<br>IMAGE_NAME: 5164 S Taft Way,Littleton, CO 80127, USA.jpg",39.622523,-105.132656
,"description: <br>INDEX: 27097<br>LATITUDE: 39.619<br>LONGITUDE: -105.142<br>GOOGLE_ADDRESS: 5387 S Xenon St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5387 S Xenon St,Littleton, CO 80127, USA.jpg",39.619043,-105.141786
,"description: <br>INDEX: 313905<br>LATITUDE: 39.6267<br>LONGITUDE: -105.136<br>GOOGLE_ADDRESS: 12219 W Chenango Dr,Morrison, CO 80465, USA<br>IMAGE_NAME: 12219 W Chenango Dr,Morrison, CO 80465, USA.jpg",39.626732,-105.135505
,"description: <br>INDEX: 27095<br>LATITUDE: 39.6168<br>LONGITUDE: -105.143<br>GOOGLE_ADDRESS: 5480 S Youngfield St,Littleton, CO 80127, USA<br>IMAGE_NAME: 5480 S Youngfield St,Littleton, CO 80127, USA.jpg",39.616767,-105.142601
,"description: <br>INDEX: 313903<br>LATITUDE: 39.6171<br>LONGITUDE: -105.135<br>GOOGLE_ADDRESS: 12178 W Aqueduct Dr,Littleton, CO 80127, USA<br>IMAGE_NAME: 12178 W Aqueduct Dr,Littleton, CO 80127, USA.jpg",39.617064,-105.135428
,"description: <br>INDEX: 27188<br>LATITUDE: 39.6312<br>LONGITUDE: -105.137<br>GOOGLE_ADDRESS: 4672 S Vivian Ct,Morrison, CO 80465, USA<br>IMAGE_NAME: 4672 S Vivian Ct,Morrison, CO 80465, USA.jpg",39.631165,-105.137324
,"description: <br>INDEX: 313930<br>LATITUDE: 39.6293<br>LONGITUDE: -105.133<br>GOOGLE_ADDRESS: 4822 S Taft St,Morrison, CO 80465, USA<br>IMAGE_NAME: 4822 S Taft St,Morrison, CO 80465, USA.jpg",39.629281,-105.132748
